Cust ID,Order #,Order Date,Total $,SKU Category,Qty
C0333,ORD108100,02/26/2024,429.55,Electronics,6
C0048,ORD109308,18-01-2024,567.04,Home,1
C0752,ORD103549,26-04-2024,157.61,Sports,2
C0964,ORD101983,2024-08-05,306.31,,7
C0793,ORD105143,07-10-2024,$814.91,Apparel,8
C0653,ORD108682,17-11-2024,303.00,,4
C0190,ORD108332,22-02-2024,769.49,Beauty,2
C0388,ORD101417,Dec 24 2024,608.47,Beauty,6
C0719,ORD102410,Oct 10 2024,1190.59,Footwear,8
C0051,ORD107580,2024-03-05,$1187.84,Sports,1
C0435,ORD101160,2024-01-15,$1047.31,,2
C0945,ORD105696,Jul 29 2024,711.95,Sports,7
C0513,ORD103266,18-04-2024,"1,086.85",Beauty,4
C0167,ORD107417,07/04/2024,-$541.71,Sports,8
C0029,ORD108680,01-05-2024,$210.88,Electronics,2
C0844,ORD107873,29-11-2024,163.14,Accessories,3
C0489,ORD106961,Dec 02 2024,$233.59,Accessories,3
C0605,ORD107084,2024-05-20,667.80,Home,4
C0032,ORD103892,2024-06-14,231.00,Electronics,2
C0354,ORD108371,31-12-2024,963.11,Sports,3
C0145,ORD100144,Jul 06 2024,72.31,Sports,3
C0223,ORD104604,2024-07-22,473.34,,3
C0891,ORD104236,Dec 24 2024,$1079.80,Apparel,1
C0387,ORD109453,09/17/2024,784.18,,1
C0366,ORD106175,01/22/2024,$356.61,Accessories,6
C0673,ORD109952,2024-09-01,,Beauty,1
C0305,ORD107468,22-03-2024,833.61,Apparel,7
C0281,ORD105477,2024-07-10,$1048.03,Footwear,7
C0186,ORD102481,2024-09-18,$425.44,Electronics,6
C0920,ORD103113,02-06-2024,1167.92,Accessories,3
C0890,ORD105705,02/02/2024,"1,149.36",Beauty,7
C0755,ORD108141,Nov 28 2024,375.17,Footwear,3
C0845,ORD109325,16-09-2024,$1070.67,,8
C0452,ORD102865,08/01/2024,"1,191.27",Sports,1
C0735,ORD106200,02/23/2024,644.15,Home,8
C0738,ORD105216,2024-09-03,,Footwear,4
C0145,ORD103940,2024-08-08,954.52,Home,2
C0837,ORD100836,Apr 17 2024,466.52,,1
C0469,ORD101460,Feb 21 2024,$826.74,Footwear,6
C0342,ORD108370,07/12/2024,$30.67,Beauty,6
C0427,ORD109517,Aug 10 2024,679.38,,5
C0030,ORD107727,2024-03-22,$868.25,,6
C0607,ORD102900,2024-02-27,$1071.27,Electronics,2
C0366,ORD103943,Aug 04 2024,515.03,Footwear,7
C0674,ORD108881,2024-09-08,16.12,Home,4
C0633,ORD103034,2024-04-12,54.59,Apparel,6
C0355,ORD102808,Jun 20 2024,780.30,Electronics,1
C0179,ORD104476,01/18/2024,298.32,Apparel,8
C0434,ORD109240,02/07/2024,119.97,Footwear,7
C0368,ORD107242,May 10 2024,"1,176.61",Apparel,7
C0306,ORD106415,Apr 07 2024,627.73,Footwear,2
C0995,ORD107487,11/28/2024,519.82,Sports,6
C0920,ORD104614,Jul 23 2024,728.86,Accessories,8
C0188,ORD104344,12/26/2024,899.31,Footwear,2
C0267,ORD108279,20-06-2024,706.72,Apparel,1
C0801,ORD106816,Dec 15 2024,$1070.61,Accessories,8
C0469,ORD109635,2024-05-10,288.62,Apparel,5
C0278,ORD101723,Aug 06 2024,$873.15,Beauty,3
C0844,ORD106112,Jul 08 2024,732.78,Sports,5
C0999,ORD105455,2024-12-13,118.02,Sports,2
C0401,ORD106897,17-01-2024,553.28,Home,7
C0493,ORD102554,2024-05-11,,Apparel,6
C0695,ORD100694,2024-07-17,246.67,,1
C0663,ORD109289,01/20/2024,192.60,Electronics,1
C0684,ORD104341,Jan 05 2024,$520.55,Electronics,6
C0542,ORD100541,2024-06-08,$775.30,Apparel,3
C0367,ORD101920,20-08-2024,605.24,Footwear,8
C0299,ORD105119,2024-08-09,,Beauty,8
C0654,ORD103595,Nov 23 2024,1083.73,Footwear,4
C0208,ORD102652,07/18/2024,$850.42,Beauty,5
C0594,ORD109548,06/26/2024,685.86,Home,4
C0187,ORD108865,May 12 2024,$244.93,Apparel,5
C0069,ORD101649,Dec 27 2024,790.05,,3
C0701,ORD107856,2024-06-19,$333.33,Sports,8
C0656,ORD106342,02/16/2024,$761.84,Accessories,6
C0523,ORD105922,Aug 04 2024,,Accessories,2
C0651,ORD107826,05/21/2024,$744.46,Beauty,5
C0600,ORD109313,2024-10-17,$133.67,Sports,5
C0926,ORD105526,15-08-2024,246.29,Sports,8
C0194,ORD109723,07/17/2024,$653.03,,2
C0727,ORD107625,15-02-2024,$579.11,Apparel,2
C0645,ORD107770,2024-01-29,144.10,Apparel,6
C0525,ORD100524,14-04-2024,828.03,Electronics,5
C0391,ORD107743,05/10/2024,668.35,Electronics,3
C0141,ORD106725,04/29/2024,$564.97,,8
C0067,ORD101642,20-06-2024,$539.99,Home,6
C0680,ORD100679,2024-08-23,257.71,,3
C0205,ORD105916,23-06-2024,$961.91,Apparel,7
C0811,ORD101302,03/04/2024,429.14,Electronics,5
C0285,ORD108231,20-09-2024,$1000.27,,4
C0956,ORD101471,2024-07-15,,Beauty,7
C0078,ORD106160,25-04-2024,$686.57,Footwear,2
C0911,ORD101652,01-05-2024,167.20,Home,5
C0803,ORD109217,29-07-2024,$637.05,Footwear,7
C0351,ORD102299,Jul 19 2024,,Home,4
C0342,ORD103244,2024-08-26,97.84,Sports,4
C0784,ORD106295,20-10-2024,1172.60,Footwear,1
C0822,ORD105973,2024-01-23,219.87,Accessories,4
C0277,ORD105554,Mar 11 2024,$1021.16,Apparel,1
C0512,ORD106944,2024-11-16,229.89,Home,3
C0952,ORD108963,Nov 30 2024,"1,184.34",Accessories,4
C0029,ORD102258,2024-11-02,$458.72,Electronics,4
C0938,ORD103745,Feb 04 2024,$223.78,Beauty,4
C0094,ORD104460,Dec 27 2024,164.85,Sports,7
C0714,ORD105399,02/10/2024,1076.40,,6
C0394,ORD105224,2024-09-24,299.45,Sports,7
C0117,ORD109613,2024-10-11,217.08,,6
C0176,ORD107390,13-05-2024,52.10,Sports,1
C0948,ORD103377,26-01-2024,$786.20,Apparel,1
C0238,ORD101818,2024-05-20,$146.19,Beauty,7
C0772,ORD103521,2024-06-11,422.50,Footwear,5
C0391,ORD101073,12/11/2024,$977.42,Home,6
C0225,ORD107868,09/19/2024,$777.20,,5
C0713,ORD107520,2024-04-22,188.81,Beauty,1
C0677,ORD102326,26-06-2024,$69.18,Footwear,1
C0854,ORD100853,2024-01-25,"1,174.19",Apparel,2
C0957,ORD105424,08/30/2024,411.95,Electronics,7
C0193,ORD106070,2024-04-19,$1136.17,Beauty,2
C0022,ORD109953,01/14/2024,-$41.22,Accessories,5
C0022,ORD108345,06/04/2024,"1,156.44",,4
C0498,ORD108176,12/31/2024,626.23,Beauty,8
C0790,ORD106530,2024-09-03,-$666.16,Apparel,4
C0424,ORD109033,2024-04-15,238.63,Electronics,7
C0654,ORD101257,Jan 28 2024,507.89,Beauty,1
C0491,ORD100490,2024-05-30,342.47,Beauty,4
C0560,ORD105947,2024-10-31,1061.57,Electronics,5
C0988,ORD102581,11/10/2024,717.07,Footwear,6
C0756,ORD105733,05/10/2024,634.38,Footwear,8
C0575,ORD100574,10-10-2024,79.21,Beauty,3
C0175,ORD103120,06/19/2024,602.66,Beauty,1
C0848,ORD106290,03/24/2024,820.63,Footwear,4
C0193,ORD107957,05/06/2024,-$280.80,Beauty,5
C0853,ORD106304,2024-06-02,864.62,Footwear,6
C0565,ORD107793,27-03-2024,$998.52,Apparel,3
C0815,ORD107589,2024-12-14,848.89,Home,2
C0160,ORD108282,Jun 29 2024,1019.87,Apparel,4
C0362,ORD103764,2024-04-16,$727.83,Beauty,4
C0547,ORD108466,2024-07-21,$300.87,Beauty,1
C0420,ORD104007,Jul 17 2024,823.83,Sports,7
C0098,ORD100097,18-09-2024,$101.95,,7
C0776,ORD102121,12-08-2024,74.78,Home,6
C0388,ORD107043,2024-07-27,227.48,Beauty,1
C0749,ORD104067,2024-05-28,551.26,Beauty,6
C0903,ORD102694,09-11-2024,231.50,Sports,2
C0226,ORD104134,Jul 29 2024,662.74,Sports,3
C0592,ORD102127,26-09-2024,160.48,,2
C0443,ORD102641,12-04-2024,$321.94,Beauty,7
C0762,ORD101437,May 30 2024,$1135.11,Sports,4
C0280,ORD102646,07/11/2024,"1,018.45",,6
C0412,ORD109412,03-01-2024,389.40,Sports,4
C0190,ORD101021,Mar 30 2024,$159.51,Beauty,3
C0949,ORD109316,01-08-2024,764.99,Accessories,6
C0441,ORD106408,2024-06-06,$597.83,Home,2
C0116,ORD106110,02-12-2024,263.89,Electronics,4
C0363,ORD102178,09/14/2024,309.21,Accessories,6
C0288,ORD104373,Jul 12 2024,,Beauty,6
C0075,ORD101969,Jan 04 2024,,Sports,4
C0592,ORD106934,Dec 11 2024,$450.70,Home,3
C0230,ORD107070,26-10-2024,30.41,Footwear,4
C0433,ORD106528,07/18/2024,112.80,Accessories,5
C0511,ORD103411,Jun 13 2024,849.20,Accessories,7
C0822,ORD105612,07/15/2024,757.17,Electronics,6
C0356,ORD107345,10/29/2024,$1009.07,Sports,5
C0791,ORD109770,2024-06-26,953.34,Footwear,6
C0492,ORD108167,04/14/2024,317.46,,7
C0687,ORD107394,Jul 30 2024,$839.48,Apparel,4
C0920,ORD105022,Jun 12 2024,103.05,Beauty,3
C0546,ORD109720,2024-01-01,$480.04,Home,4
C0520,ORD107371,2024-11-18,519.77,,3
C0260,ORD100259,01/31/2024,548.15,Footwear,4
C0642,ORD103589,23-07-2024,452.11,Home,3
C0533,ORD100532,2024-10-19,449.75,,1
C0578,ORD106577,Dec 24 2024,$542.90,Apparel,5
C0215,ORD107639,11/23/2024,32.46,Home,4
C0267,ORD107624,Aug 01 2024,956.51,Apparel,8
C0165,ORD106197,2024-06-13,$416.31,Apparel,3
C0661,ORD107475,02/03/2024,283.71,Electronics,6
C0567,ORD101575,12/07/2024,847.22,Beauty,8
C0226,ORD108939,06/14/2024,$293.92,Home,6
C0679,ORD100678,03/15/2024,960.19,Beauty,3
C0130,ORD106159,11-07-2024,$255.22,Apparel,8
C0257,ORD105505,10/11/2024,$706.18,Beauty,8
C0426,ORD101790,24-06-2024,$603.09,Sports,8
C0409,ORD106375,2024-11-22,880.04,Apparel,5
C0584,ORD105720,18-06-2024,613.25,Electronics,1
C0860,ORD100859,2024-08-08,1195.84,Home,5
C0087,ORD100086,Jun 04 2024,996.38,Footwear,4
C0062,ORD105842,2024-04-10,"1,080.64",Footwear,3
C0299,ORD101380,12/18/2024,959.04,Beauty,1
C0692,ORD106333,Aug 29 2024,542.40,Footwear,8
C0587,ORD109495,May 02 2024,$870.27,Apparel,4
C0803,ORD108788,Aug 13 2024,$158.40,Footwear,3
C0167,ORD102959,05/18/2024,309.69,Sports,8
C0466,ORD108359,07/17/2024,378.16,Accessories,2
C0063,ORD100062,Oct 29 2024,663.85,Footwear,7
C0501,ORD104731,06/11/2024,"1,056.22",Apparel,2
C0423,ORD100422,Jul 18 2024,$227.37,,1
C0944,ORD104046,29-06-2024,-$1039.34,Sports,3
C0176,ORD107626,31-03-2024,,Beauty,3
C0291,ORD100290,2024-04-26,$879.48,Sports,4
C0054,ORD100053,2024-10-29,448.36,Sports,1
C0489,ORD104842,May 01 2024,492.13,Accessories,4
C0277,ORD100276,01-05-2024,687.05,Apparel,5
C0332,ORD100331,04/13/2024,255.03,Apparel,1
C0923,ORD104816,09/18/2024,1070.64,,8
C0202,ORD101029,08-02-2024,"1,014.65",Electronics,6
C0345,ORD100344,2024-10-31,850.93,Footwear,8
C0402,ORD104461,05/03/2024,225.07,Footwear,8
C0971,ORD106075,May 25 2024,$1005.67,Electronics,4
C0903,ORD103110,2024-04-09,-$338.78,Beauty,5
C0781,ORD106867,Oct 19 2024,345.51,Home,1
C0480,ORD101416,Dec 20 2024,$808.55,,7
C0524,ORD109763,29-02-2024,"1,037.77",Apparel,2
C0405,ORD102018,2024-06-25,$324.95,Sports,5
C0570,ORD109054,Apr 22 2024,359.54,Accessories,8
C0435,ORD102362,Dec 16 2024,419.96,Electronics,8
C0709,ORD107858,12/22/2024,"1,177.67",,6
C0113,ORD108679,2024-05-30,293.70,Electronics,2
C0560,ORD102149,2024-04-13,308.11,Home,6
C0802,ORD106631,2024-08-16,$144.40,,4
C0699,ORD103464,09/11/2024,506.64,Footwear,4
C0555,ORD101089,06/04/2024,,Home,4
C0235,ORD101036,09/20/2024,612.18,,1
C0615,ORD107284,Apr 11 2024,"1,033.73",Accessories,7
C0886,ORD104355,08/18/2024,827.75,Sports,4
C0261,ORD101356,Aug 27 2024,942.65,Apparel,5
C0448,ORD108144,2024-01-16,-$1071.71,Accessories,5
C0430,ORD103338,10/04/2024,229.25,Home,5
C0985,ORD105059,21-05-2024,93.33,Beauty,4
C0966,ORD108514,2024-07-23,$1099.90,Home,3
C0006,ORD101668,May 10 2024,593.81,Electronics,1
C0702,ORD105200,May 23 2024,1017.92,Footwear,5
C0485,ORD104969,02/21/2024,270.60,Apparel,7
C0350,ORD101250,31-05-2024,347.61,Electronics,6
C0686,ORD105807,Feb 08 2024,$935.21,Apparel,6
C0432,ORD103683,04/02/2024,556.13,Home,3
C0684,ORD101375,01/13/2024,"1,038.05",Electronics,8
C0893,ORD100892,2024-07-28,387.39,Sports,1
C0174,ORD108584,12/01/2024,$175.79,,3
C0383,ORD103672,08/19/2024,554.09,Accessories,7
C0290,ORD101292,06/07/2024,$683.09,Beauty,4
C0268,ORD101065,05/16/2024,561.67,Sports,3
C0147,ORD105361,Sep 30 2024,"1,003.34",,4
C0853,ORD107998,Nov 11 2024,,Accessories,8
C0116,ORD100115,2024-06-21,926.14,Beauty,2
C0408,ORD100407,08-03-2024,257.24,Beauty,8
C0617,ORD107467,06/02/2024,$793.20,Accessories,3
C0673,ORD108720,Mar 30 2024,883.82,Home,4
C0060,ORD107464,2024-03-23,976.35,Sports,1
C0840,ORD101248,05/24/2024,282.32,,5
C0106,ORD108617,17-10-2024,785.91,,3
C0961,ORD107687,09/17/2024,95.27,Electronics,3
C0479,ORD101067,25-09-2024,894.68,Electronics,1
C0740,ORD101874,Jan 19 2024,787.45,,5
C0329,ORD102918,16-06-2024,$952.57,Sports,4
C0241,ORD105232,12/29/2024,662.19,Home,7
C0340,ORD107246,09/10/2024,606.13,Apparel,7
C0829,ORD105063,2024-07-29,984.11,Apparel,1
C0722,ORD103069,2024-01-27,$1053.93,Sports,5
C0575,ORD106179,2024-12-21,56.76,Footwear,2
C0957,ORD102386,01/11/2024,851.28,Beauty,6
C0973,ORD106824,Mar 23 2024,976.62,,7
C0074,ORD101759,2024-10-28,$481.02,,7
C0939,ORD101305,Aug 07 2024,888.85,Beauty,5
C0873,ORD105368,13-08-2024,452.11,Apparel,4
C0816,ORD108693,Aug 02 2024,392.94,Electronics,2
C0866,ORD100865,Jul 28 2024,$885.96,Home,4
C0255,ORD105866,11/27/2024,292.07,Beauty,7
C0969,ORD103839,31-12-2024,97.43,,6
C0325,ORD109115,Jan 08 2024,857.83,Accessories,2
C0815,ORD100814,01/24/2024,860.31,Apparel,7
C0208,ORD100207,2024-09-12,1134.93,Apparel,5
C0699,ORD108031,11/25/2024,406.68,Home,1
C0025,ORD106036,2024-08-17,274.08,Accessories,8
C0457,ORD102976,2024-05-14,$328.78,Sports,3
C0912,ORD103767,2024-11-15,"1,079.90",Footwear,5
C0767,ORD106216,16-04-2024,-$1156.98,Apparel,1
C0350,ORD103732,12/02/2024,69.06,Apparel,2
C0180,ORD104938,2024-05-28,$252.71,Home,2
C0831,ORD106339,Feb 26 2024,874.53,Electronics,8
C0868,ORD106771,Oct 09 2024,916.19,Electronics,8
C0268,ORD106400,10/04/2024,$86.62,,1
C0272,ORD106426,13-06-2024,$170.82,Accessories,6
C0321,ORD107358,01/26/2024,832.93,Footwear,8
C0899,ORD102359,01/19/2024,284.72,Home,8
C0842,ORD108053,Aug 09 2024,563.85,Beauty,6
C0842,ORD108320,01/24/2024,$1091.04,Electronics,2
C0049,ORD100048,02/05/2024,$652.92,Electronics,7
C0919,ORD106150,Jan 27 2024,61.18,Electronics,6
C0892,ORD102635,01/09/2024,87.82,,8
C0444,ORD109477,Mar 12 2024,940.70,Accessories,2
C0429,ORD104689,Jul 08 2024,584.84,Electronics,6
C0495,ORD109960,2024-09-16,656.43,Apparel,3
C0521,ORD105985,Feb 11 2024,1152.86,,2
C0804,ORD105805,Feb 05 2024,"1,041.90",Footwear,1
C0002,ORD106222,2024-06-28,$406.75,Footwear,3
C0311,ORD102508,26-07-2024,$262.69,Sports,8
C0270,ORD102073,01-01-2024,$608.40,Accessories,3
C0063,ORD106651,10-06-2024,314.74,Sports,3
C0210,ORD100209,02/29/2024,"1,162.86",Accessories,4
C0340,ORD103363,07-01-2024,$903.17,Accessories,3
C0790,ORD101019,Jan 19 2024,$888.84,Footwear,5
C0685,ORD102741,13-09-2024,574.59,Home,8
C0075,ORD104879,11/10/2024,$482.28,Electronics,2
C0129,ORD101077,May 23 2024,271.28,Beauty,2
C0476,ORD105907,Mar 06 2024,$1137.79,Apparel,5
C0312,ORD105731,08/24/2024,638.16,Home,3
C0431,ORD108794,2024-09-05,919.51,Home,4
C0316,ORD100315,Oct 20 2024,$912.62,Footwear,1
C0350,ORD109969,16-02-2024,469.28,Accessories,7
C0267,ORD106277,19-09-2024,234.13,Accessories,4
C0361,ORD102597,27-09-2024,709.50,Apparel,1
C0373,ORD109078,Aug 20 2024,,Footwear,5
C0545,ORD107827,10/07/2024,$645.57,Electronics,3
C0840,ORD100839,2024-05-20,693.00,Footwear,2
C0235,ORD101656,12/12/2024,$1180.54,,1
C0908,ORD103621,Nov 23 2024,$74.11,Beauty,2
C0096,ORD104576,03/03/2024,-$17.21,Apparel,8
C0268,ORD108189,2024-08-24,555.69,Home,3
C0089,ORD105371,11/24/2024,$1189.78,Accessories,5
C0053,ORD107636,2024-06-11,79.13,Sports,6
C0040,ORD106010,Nov 02 2024,753.57,,1
C0212,ORD105911,05/28/2024,$1081.12,,5
C0214,ORD109559,28-06-2024,998.06,Electronics,4
C0770,ORD104547,10/08/2024,1153.51,Electronics,1
C0969,ORD102314,16-06-2024,$154.33,Electronics,4
C0047,ORD108401,08/11/2024,-$23.78,Sports,6
C0826,ORD101830,Nov 30 2024,$264.41,Beauty,5
C0887,ORD106093,17-11-2024,$28.21,Beauty,7
C0366,ORD107051,09/28/2024,$1163.40,Footwear,6
C0642,ORD108471,04-05-2024,,Sports,7
C0836,ORD101047,03/07/2024,$787.95,Beauty,2
C0821,ORD106939,13-05-2024,$798.91,Footwear,1
C0830,ORD109864,2024-05-29,1099.79,Accessories,3
C0661,ORD101773,2024-08-14,607.85,Home,6
C0791,ORD100790,Oct 09 2024,$295.24,Home,3
C0592,ORD106167,2024-01-23,,Accessories,5
C0253,ORD106032,07/11/2024,50.83,Footwear,7
C0119,ORD102195,Oct 15 2024,930.25,Accessories,1
C0086,ORD102923,2024-05-07,657.58,Sports,8
C0061,ORD103261,Feb 16 2024,1031.15,Beauty,4
C0557,ORD108651,2024-11-30,482.49,Footwear,6
C0063,ORD105146,01/06/2024,$955.87,Footwear,8
C0200,ORD103880,22-02-2024,606.40,Home,2
C0419,ORD102954,2024-03-23,24.15,Apparel,2
C0321,ORD100320,2024-07-15,$872.70,,1
C0810,ORD107493,19-04-2024,363.28,Sports,7
C0885,ORD101624,2024-09-03,828.42,Beauty,2
C0618,ORD109336,2024-04-21,861.40,Sports,4
C0614,ORD108969,08/23/2024,587.02,Accessories,6
C0534,ORD107124,2024-11-14,$58.31,Apparel,4
C0363,ORD101085,2024-07-22,811.11,,1
C0092,ORD107429,01-07-2024,1081.70,Electronics,1
C0299,ORD108755,10/07/2024,345.83,Electronics,7
C0657,ORD101639,08-10-2024,462.89,Electronics,8
C0607,ORD101296,2024-05-22,,,4
C1000,ORD106267,Aug 26 2024,1128.23,Home,7
C0308,ORD100307,16-07-2024,$1019.81,,7
C0528,ORD102672,06/23/2024,849.21,Accessories,5
C0288,ORD100287,07/31/2024,402.83,Accessories,7
C0724,ORD100723,May 19 2024,$703.85,,4
C0915,ORD106723,2024-06-13,954.83,Footwear,8
C0271,ORD102419,2024-05-05,740.56,Apparel,4
C0010,ORD107619,16-02-2024,975.55,Home,3
C0428,ORD100427,Apr 25 2024,$951.56,Apparel,5
C0240,ORD106796,Jan 26 2024,"1,076.30",Sports,5
C0459,ORD109591,17-10-2024,"1,054.51",Electronics,5
C0989,ORD109871,15-05-2024,760.86,Home,5
C0926,ORD107298,15-06-2024,1080.08,Sports,2
C0110,ORD102449,09/18/2024,1102.78,Apparel,4
C0595,ORD108974,06/13/2024,112.68,,5
C0838,ORD100837,03/07/2024,359.19,Accessories,2
C0448,ORD107329,25-04-2024,181.49,Accessories,8
C0115,ORD106198,06/08/2024,$865.32,Beauty,4
C0646,ORD102019,2024-05-24,734.88,Accessories,3
C0536,ORD102003,Oct 30 2024,102.00,Footwear,3
C0157,ORD106913,03/13/2024,238.98,,2
C0476,ORD103591,06-03-2024,299.59,Sports,7
C0745,ORD102702,2024-09-02,337.43,Beauty,6
C0799,ORD100798,29-09-2024,1162.64,Accessories,2
C0402,ORD105352,Aug 23 2024,$765.33,Beauty,1
C0078,ORD105158,10-06-2024,835.17,Sports,2
C0796,ORD100795,29-06-2024,$392.83,Home,6
C0828,ORD105983,2024-01-12,$336.48,Footwear,8
C0146,ORD106784,09/30/2024,-$330.18,Home,7
C0478,ORD100477,Jun 21 2024,168.41,Home,6
C0061,ORD104934,Sep 28 2024,630.12,Accessories,4
C0842,ORD108053,Aug 09 2024,563.85,Beauty,6
C0140,ORD101397,2024-08-09,911.64,Footwear,7
C0378,ORD103720,21-08-2024,$953.13,Apparel,3
C0880,ORD109525,05/27/2024,879.68,Footwear,8
C0920,ORD106481,20-09-2024,"1,007.17",Beauty,1
C0849,ORD107161,Sep 07 2024,926.90,Apparel,5
C0435,ORD107484,2024-12-06,$462.30,,5
C0046,ORD104446,05/03/2024,,,4
C0034,ORD109684,2024-08-12,$684.53,Electronics,6
C0766,ORD103782,02/03/2024,349.22,Accessories,6
C0379,ORD104488,2024-03-03,136.27,Beauty,1
C0132,ORD104667,2024-04-02,552.66,Accessories,2
C0354,ORD103881,20-06-2024,-$793.73,,4
C0936,ORD101366,05/17/2024,"1,077.61",,3
C0629,ORD108512,Oct 02 2024,,Footwear,4
C0463,ORD104054,10-02-2024,255.53,Home,1
C0136,ORD103895,02/24/2024,770.27,Accessories,5
C0880,ORD100879,18-04-2024,908.52,Accessories,1
C0431,ORD109669,Apr 07 2024,1179.39,Apparel,3
C0660,ORD107330,04/30/2024,1009.57,Electronics,4
C0037,ORD106621,Jun 17 2024,$93.62,Apparel,3
C0001,ORD107525,Jul 26 2024,384.01,Home,8
C0945,ORD105929,21-06-2024,882.17,Beauty,8
C0494,ORD101904,2024-06-10,620.19,Footwear,4
C0851,ORD107516,2024-12-17,229.96,Electronics,3
C0180,ORD107853,12-05-2024,667.50,Beauty,8
C0090,ORD100089,Jan 29 2024,889.61,Accessories,8
C0318,ORD103321,06/02/2024,97.85,Home,4
C0016,ORD100015,Jul 04 2024,129.52,Home,8
C0388,ORD101568,2024-09-07,"1,183.12",Electronics,5
C0464,ORD105868,14-10-2024,951.81,Electronics,3
C0128,ORD103350,04/08/2024,$398.67,Beauty,4
C0387,ORD102189,09/01/2024,662.97,Beauty,5
C0662,ORD109570,May 17 2024,"1,181.63",,4
C0836,ORD101284,10-09-2024,190.41,,8
C0649,ORD103442,2024-06-27,628.04,Beauty,8
C0454,ORD107615,31-03-2024,$915.31,,6
C0478,ORD104178,13-06-2024,-$978.69,,4
C0024,ORD106745,2024-06-01,482.61,Sports,4
C0021,ORD100020,Jul 02 2024,$739.92,Home,5
C0493,ORD101939,06-05-2024,$1026.83,Accessories,4
C0878,ORD106862,07/10/2024,336.24,Home,8
C0895,ORD100894,Apr 22 2024,"1,040.62",Beauty,2
C0572,ORD105307,07-12-2024,951.09,Home,2
C0611,ORD109032,10/28/2024,"1,030.44",Accessories,5
C0103,ORD107385,11/22/2024,670.27,Home,7
C0404,ORD101237,2024-06-12,134.24,Electronics,4
C0483,ORD106559,Feb 25 2024,$1135.26,Electronics,6
C0719,ORD107448,14-10-2024,$480.03,Accessories,5
C0668,ORD109982,2024-02-14,173.51,Accessories,7
C0233,ORD105445,May 31 2024,1103.00,Beauty,6
C0042,ORD104327,Dec 29 2024,504.36,Home,7
C0420,ORD101283,09/27/2024,$445.73,,4
C0129,ORD101602,Sep 03 2024,$743.85,Accessories,2
C0601,ORD100600,08/25/2024,545.17,,7
C0541,ORD107300,31-10-2024,382.15,Home,7
C0743,ORD106105,2024-08-06,"1,076.30",,2
C0065,ORD107393,2024-12-27,773.75,Electronics,8
C0159,ORD106429,2024-12-29,47.12,Beauty,5
C0480,ORD101779,2024-04-19,344.65,Beauty,5
C0057,ORD100056,29-03-2024,778.79,Footwear,8
C0911,ORD106860,2024-08-10,$1170.67,Apparel,4
C0955,ORD104575,06-07-2024,47.92,Footwear,3
C0106,ORD103135,2024-07-10,96.56,Electronics,2
C0929,ORD101007,06/15/2024,$369.59,Sports,3
C0256,ORD101909,04/26/2024,546.66,Footwear,6
C0593,ORD106551,26-06-2024,755.41,Accessories,7
C0660,ORD103116,2024-12-18,567.70,Sports,6
C0385,ORD103843,06/26/2024,$417.40,,6
C0314,ORD101593,2024-11-22,664.15,Accessories,7
C0207,ORD107105,2024-11-07,831.26,Apparel,2
C0315,ORD109607,10/14/2024,951.68,Electronics,3
C0969,ORD102284,09-08-2024,$432.66,Home,8
C0024,ORD109797,Oct 26 2024,994.96,Beauty,7
C0459,ORD107918,24-10-2024,,Footwear,4
C0148,ORD106697,20-10-2024,929.20,Sports,7
C0841,ORD108388,Apr 27 2024,393.45,,6
C0789,ORD108071,09/14/2024,949.42,,2
C0275,ORD102402,14-01-2024,$438.57,,1
C0693,ORD105340,2024-09-30,$213.00,Footwear,8
C0508,ORD103005,06/21/2024,$785.75,Home,6
C0854,ORD102159,Mar 17 2024,$562.20,Accessories,4
C0628,ORD109890,Dec 29 2024,$772.31,Beauty,3
C0112,ORD104719,07/18/2024,741.73,Sports,8
C0748,ORD106625,Nov 18 2024,457.90,Sports,5
C0959,ORD105392,2024-11-04,409.35,Sports,8
C0131,ORD107575,2024-10-11,1137.57,Footwear,8
C0739,ORD107665,Aug 10 2024,593.81,Home,1
C0977,ORD104475,08-10-2024,"1,043.27",Apparel,3
C0814,ORD100813,Aug 20 2024,$33.22,Footwear,6
C0887,ORD109280,16-06-2024,$1124.86,Sports,6
C0842,ORD106732,16-05-2024,196.23,Sports,8
C0528,ORD105052,09/11/2024,,Beauty,5
C0333,ORD102896,2024-02-28,167.33,Accessories,7
C0786,ORD104181,Oct 30 2024,287.92,Sports,6
C0174,ORD109414,2024-10-18,$73.40,,5
C0564,ORD109471,2024-03-20,$496.52,Sports,6
C0005,ORD102795,27-09-2024,$187.07,Apparel,4
C0561,ORD105186,May 05 2024,"1,091.81",Accessories,1
C0010,ORD108797,05/13/2024,$676.56,Footwear,6
C0119,ORD106055,09-02-2024,434.93,Home,1
C0422,ORD109062,05/17/2024,281.30,Footwear,8
C0169,ORD101933,2024-05-31,$129.59,Sports,2
C0961,ORD101816,2024-10-05,$27.12,Apparel,8
C0129,ORD107481,Oct 05 2024,$659.32,Footwear,3
C0610,ORD103372,Jun 27 2024,$306.68,Home,8
C0549,ORD107623,06-10-2024,$430.49,Footwear,5
C0155,ORD109714,05/20/2024,126.44,Home,3
C0813,ORD100812,Dec 06 2024,855.74,Accessories,4
C0149,ORD103596,17-12-2024,$133.42,Accessories,1
C0092,ORD104727,05-10-2024,843.03,Electronics,7
